section_id,course_id,semester,year,instructor_id,classroom,schedule
3846,104,Fall,2025,433,425-G,13:00-14:00
3847,567,Winter,2022,649,494-H,8:00-9:00
3848,112,Fall,2024,673,197-X,11:00-12:00
3849,523,Fall,2017,875,373-Q,17:00-18:00
3850,967,Summer,2025,813,185-O,17:00-18:00
3851,58,Spring,2024,667,180-I,11:00-12:00
3852,516,Fall,2023,542,408-N,13:00-14:00
3853,130,Summer,2023,620,494-H,16:00-17:00
3854,297,Spring,2017,537,284-O,11:00-12:00
3855,987,Fall,2025,799,126-D,9:00-10:00
3856,279,Spring,2017,330,263-R,8:00-9:00
3857,647,Fall,2022,754,451-V,10:00-11:00
3858,714,Fall,2018,772,286-I,10:00-11:00
3859,24,Fall,2015,331,361-R,13:00-14:00
3860,829,Spring,2022,199,411-V,9:00-10:00
3861,848,Fall,2015,253,343-H,10:00-11:00
3862,543,Winter,2017,512,488-G,15:00-16:00
3863,515,Fall,2021,471,400-P,13:00-14:00
3864,399,Spring,2023,1000,155-B,9:00-10:00
3865,304,Summer,2015,525,412-C,11:00-12:00
3866,805,Summer,2025,211,397-F,16:00-17:00
3867,685,Summer,2021,449,351-C,14:00-15:00
3868,634,Fall,2023,643,201-C,13:00-14:00
3869,837,Spring,2021,806,340-Q,16:00-17:00
3870,755,Fall,2024,468,437-S,8:00-9:00
3871,406,Winter,2021,911,121-Z,15:00-16:00
3872,786,Summer,2020,777,170-O,17:00-18:00
3873,818,Summer,2023,919,101-J,11:00-12:00
3874,444,Summer,2020,970,477-C,13:00-14:00
3875,406,Fall,2016,140,172-M,11:00-12:00
3876,597,Fall,2023,240,496-C,12:00-13:00
3877,843,Winter,2021,663,139-F,14:00-15:00
3878,722,Winter,2021,873,471-K,11:00-12:00
3879,986,Winter,2016,191,119-T,13:00-14:00
3880,826,Winter,2024,306,251-H,14:00-15:00
3881,108,Winter,2019,124,491-B,8:00-9:00
3882,313,Fall,2022,750,460-I,17:00-18:00
3883,338,Fall,2016,727,155-A,15:00-16:00
3884,518,Fall,2024,553,238-C,16:00-17:00
3885,295,Spring,2023,956,214-N,8:00-9:00
3886,442,Fall,2016,604,202-A,10:00-11:00
3887,603,Summer,2017,469,232-D,17:00-18:00
3888,665,Winter,2019,114,335-Q,17:00-18:00
3889,930,Fall,2019,67,141-B,13:00-14:00
3890,243,Winter,2023,623,472-F,12:00-13:00
3891,553,Spring,2020,195,131-U,15:00-16:00
3892,629,Spring,2024,178,203-Q,16:00-17:00
3893,998,Fall,2018,621,249-O,16:00-17:00
3894,587,Spring,2025,501,165-Z,15:00-16:00
3895,813,Spring,2022,799,417-U,17:00-18:00
3896,233,Summer,2025,667,252-C,15:00-16:00
3897,978,Winter,2025,469,344-Z,15:00-16:00
3898,179,Spring,2016,776,102-J,17:00-18:00
3899,40,Summer,2023,513,115-S,12:00-13:00
3900,402,Spring,2018,376,187-K,17:00-18:00
3901,739,Summer,2024,76,336-K,9:00-10:00
3902,837,Fall,2016,205,370-F,12:00-13:00
3903,102,Winter,2025,496,338-Q,11:00-12:00
3904,107,Spring,2019,540,249-E,13:00-14:00
3905,401,Summer,2023,179,425-O,14:00-15:00
3906,786,Fall,2018,831,209-C,13:00-14:00
3907,495,Spring,2022,430,214-Z,16:00-17:00
3908,53,Winter,2019,906,115-B,10:00-11:00
3909,936,Fall,2023,723,252-M,17:00-18:00
3910,564,Winter,2017,740,478-I,17:00-18:00
3911,386,Winter,2015,236,457-Z,15:00-16:00
3912,538,Fall,2025,369,321-H,11:00-12:00
3913,591,Summer,2021,296,401-A,10:00-11:00
3914,511,Winter,2017,34,461-X,15:00-16:00
3915,547,Winter,2022,593,489-O,14:00-15:00
3916,486,Spring,2021,370,414-H,9:00-10:00
3917,175,Fall,2025,507,213-A,8:00-9:00
3918,219,Fall,2016,211,229-S,8:00-9:00
3919,922,Spring,2024,554,199-D,10:00-11:00
3920,501,Spring,2021,907,237-H,8:00-9:00
3921,84,Fall,2016,665,331-O,10:00-11:00
3922,744,Winter,2023,231,490-S,17:00-18:00
3923,958,Spring,2018,150,307-H,12:00-13:00
3924,685,Summer,2018,173,392-P,16:00-17:00
3925,205,Summer,2022,345,189-J,14:00-15:00
3926,584,Summer,2021,631,432-G,10:00-11:00
3927,174,Spring,2016,517,147-E,16:00-17:00
3928,486,Summer,2015,288,199-G,12:00-13:00
3929,782,Summer,2024,742,417-Z,17:00-18:00
3930,351,Spring,2016,363,386-E,9:00-10:00
3931,25,Fall,2017,528,460-U,15:00-16:00
3932,825,Summer,2016,958,168-H,17:00-18:00
3933,310,Summer,2024,533,122-V,15:00-16:00
3934,311,Spring,2021,813,227-H,16:00-17:00
3935,447,Spring,2020,178,423-V,13:00-14:00
3936,300,Fall,2023,807,264-L,11:00-12:00
3937,872,Fall,2019,416,185-A,16:00-17:00
3938,416,Spring,2024,602,378-P,9:00-10:00
3939,982,Winter,2017,646,181-D,12:00-13:00
3940,723,Spring,2024,322,125-A,8:00-9:00
3941,285,Winter,2019,50,129-D,9:00-10:00
3942,83,Summer,2019,585,390-U,9:00-10:00
3943,778,Fall,2015,539,223-K,12:00-13:00
3944,445,Summer,2022,482,305-P,10:00-11:00
3945,597,Summer,2017,598,443-W,11:00-12:00
3946,153,Spring,2019,459,468-Z,16:00-17:00
3947,769,Spring,2015,386,422-C,9:00-10:00
3948,573,Winter,2024,486,358-X,11:00-12:00
3949,994,Winter,2025,418,308-J,14:00-15:00
3950,768,Spring,2020,297,104-Z,13:00-14:00
3951,192,Fall,2017,686,120-N,13:00-14:00
3952,810,Fall,2020,747,195-Q,14:00-15:00
3953,306,Winter,2018,879,211-A,9:00-10:00
3954,380,Spring,2022,150,167-C,15:00-16:00
3955,79,Fall,2015,660,215-W,17:00-18:00
3956,136,Fall,2022,52,221-D,8:00-9:00
3957,928,Fall,2019,227,103-A,16:00-17:00
3958,796,Winter,2021,365,191-G,10:00-11:00
3959,744,Spring,2024,225,286-D,10:00-11:00
3960,174,Spring,2017,87,247-P,10:00-11:00
3961,913,Fall,2023,255,191-Y,15:00-16:00
3962,735,Fall,2022,75,135-H,10:00-11:00
3963,39,Summer,2025,260,374-C,9:00-10:00
3964,456,Winter,2022,94,373-U,15:00-16:00
3965,991,Spring,2020,922,471-E,10:00-11:00
3966,70,Summer,2021,534,390-A,17:00-18:00
3967,956,Spring,2021,918,495-I,16:00-17:00
3968,738,Fall,2021,37,308-U,8:00-9:00
3969,31,Spring,2018,777,134-S,8:00-9:00
3970,304,Fall,2021,33,116-A,14:00-15:00
3971,803,Spring,2021,859,277-P,13:00-14:00
3972,462,Summer,2022,73,474-M,17:00-18:00
3973,881,Summer,2021,911,309-P,10:00-11:00
3974,735,Spring,2020,523,413-E,13:00-14:00
3975,712,Winter,2024,568,126-C,15:00-16:00
3976,751,Spring,2025,566,377-S,17:00-18:00
3977,391,Summer,2022,460,349-M,15:00-16:00
3978,584,Fall,2016,705,384-T,8:00-9:00
3979,651,Spring,2024,455,385-O,17:00-18:00
3980,282,Summer,2020,308,267-Z,11:00-12:00
3981,845,Spring,2024,633,364-K,9:00-10:00
3982,558,Fall,2016,612,495-F,14:00-15:00
3983,528,Fall,2015,176,105-J,13:00-14:00
3984,292,Fall,2016,976,145-T,10:00-11:00
3985,70,Winter,2015,575,228-V,15:00-16:00
3986,905,Spring,2021,113,477-Y,13:00-14:00
3987,685,Summer,2015,633,360-U,9:00-10:00
3988,878,Winter,2023,414,450-M,17:00-18:00
3989,479,Winter,2022,969,410-P,12:00-13:00
3990,3,Winter,2024,683,158-C,15:00-16:00
3991,657,Winter,2021,549,245-C,11:00-12:00
3992,880,Summer,2022,4,235-B,8:00-9:00
3993,98,Fall,2016,835,162-I,12:00-13:00
3994,348,Summer,2025,935,422-K,10:00-11:00
3995,657,Fall,2019,328,398-E,14:00-15:00
3996,307,Winter,2017,621,464-I,8:00-9:00
3997,976,Summer,2019,311,489-V,16:00-17:00
3998,122,Summer,2024,855,205-A,16:00-17:00
3999,824,Summer,2016,505,331-S,14:00-15:00
4000,422,Fall,2024,895,257-U,12:00-13:00
4001,649,Summer,2020,898,365-C,17:00-18:00
4002,811,Summer,2017,418,270-Q,14:00-15:00
4003,556,Summer,2019,452,395-V,14:00-15:00
4004,963,Spring,2024,344,160-V,12:00-13:00
4005,803,Spring,2016,72,394-E,14:00-15:00
4006,293,Summer,2017,415,201-M,12:00-13:00
4007,402,Fall,2019,964,303-A,13:00-14:00
4008,340,Summer,2016,929,199-K,13:00-14:00
4009,426,Spring,2023,368,302-L,16:00-17:00
4010,393,Fall,2019,99,374-W,8:00-9:00
4011,519,Winter,2022,749,250-B,11:00-12:00
4012,240,Winter,2024,446,463-H,17:00-18:00
4013,9,Winter,2022,961,257-O,15:00-16:00
4014,127,Summer,2022,105,252-H,8:00-9:00
4015,907,Summer,2024,696,448-W,16:00-17:00
4016,672,Winter,2024,944,141-L,11:00-12:00
4017,663,Winter,2015,934,434-K,12:00-13:00
4018,443,Spring,2022,704,265-C,10:00-11:00
4019,876,Summer,2016,311,149-S,11:00-12:00
4020,638,Winter,2023,689,401-M,17:00-18:00
4021,262,Spring,2023,270,158-I,12:00-13:00
4022,156,Fall,2016,389,347-U,10:00-11:00
4023,35,Spring,2018,684,380-W,12:00-13:00
4024,118,Summer,2017,473,491-Y,15:00-16:00
4025,26,Winter,2020,821,333-Z,11:00-12:00
4026,653,Fall,2019,445,250-T,9:00-10:00
4027,868,Winter,2019,36,364-B,16:00-17:00
4028,591,Summer,2016,400,282-O,9:00-10:00
4029,147,Fall,2025,374,357-U,15:00-16:00
4030,507,Fall,2016,754,474-L,11:00-12:00
4031,447,Spring,2020,18,478-N,14:00-15:00
4032,430,Summer,2018,214,110-M,15:00-16:00
4033,205,Fall,2023,607,452-M,17:00-18:00
4034,743,Spring,2021,858,272-L,10:00-11:00
4035,750,Spring,2022,940,241-K,15:00-16:00
4036,92,Fall,2019,951,481-I,17:00-18:00
4037,195,Winter,2022,817,348-S,12:00-13:00
4038,775,Winter,2024,902,487-P,15:00-16:00
4039,932,Summer,2020,150,303-A,10:00-11:00
4040,763,Fall,2020,743,155-B,10:00-11:00
4041,763,Spring,2020,405,156-C,15:00-16:00
4042,525,Fall,2024,896,418-C,17:00-18:00
4043,437,Fall,2018,156,328-T,8:00-9:00
4044,251,Summer,2018,578,216-B,16:00-17:00
4045,225,Summer,2016,401,395-U,13:00-14:00
4046,42,Spring,2017,246,333-H,8:00-9:00
4047,429,Winter,2025,738,400-F,12:00-13:00
4048,463,Winter,2016,348,473-Y,15:00-16:00
4049,558,Spring,2016,303,427-D,14:00-15:00
4050,648,Winter,2015,176,252-X,16:00-17:00
4051,375,Winter,2015,844,424-M,13:00-14:00
4052,660,Fall,2023,197,174-C,12:00-13:00
4053,928,Summer,2017,956,127-S,14:00-15:00
4054,624,Winter,2017,420,285-U,13:00-14:00
4055,536,Summer,2022,795,128-X,13:00-14:00
4056,629,Winter,2015,439,122-S,11:00-12:00
4057,840,Fall,2025,475,246-Y,10:00-11:00
4058,418,Spring,2020,584,388-Z,14:00-15:00
4059,580,Winter,2019,388,307-O,17:00-18:00
4060,407,Spring,2019,903,150-E,17:00-18:00
4061,915,Winter,2025,818,258-P,8:00-9:00
4062,324,Spring,2024,43,164-Z,16:00-17:00
4063,529,Winter,2019,932,406-P,17:00-18:00
4064,570,Summer,2024,973,311-R,13:00-14:00
4065,13,Winter,2016,894,349-O,12:00-13:00
4066,280,Spring,2024,176,104-Y,16:00-17:00
4067,348,Fall,2018,612,293-O,14:00-15:00
4068,232,Winter,2024,894,135-F,14:00-15:00
4069,286,Winter,2023,858,203-S,8:00-9:00
4070,598,Summer,2024,934,289-P,14:00-15:00
4071,125,Summer,2025,917,156-H,14:00-15:00
4072,469,Winter,2025,748,225-M,13:00-14:00
4073,780,Winter,2015,827,349-X,13:00-14:00
4074,88,Summer,2024,515,165-J,17:00-18:00
4075,63,Fall,2022,506,200-K,9:00-10:00
4076,544,Spring,2021,921,384-U,12:00-13:00
4077,271,Spring,2023,713,428-N,9:00-10:00
4078,591,Winter,2025,700,367-D,12:00-13:00
4079,431,Spring,2015,58,238-A,15:00-16:00
4080,930,Summer,2018,624,494-A,13:00-14:00
4081,92,Fall,2022,158,444-H,8:00-9:00
4082,837,Spring,2019,461,411-Q,13:00-14:00
4083,895,Spring,2023,934,422-V,15:00-16:00
4084,738,Spring,2016,200,193-W,16:00-17:00
4085,632,Winter,2020,423,294-C,10:00-11:00
4086,71,Summer,2024,972,370-Y,9:00-10:00
4087,802,Summer,2016,373,126-G,13:00-14:00
4088,765,Spring,2016,519,130-D,17:00-18:00
4089,945,Summer,2019,121,197-U,10:00-11:00
4090,909,Spring,2018,909,234-J,17:00-18:00
4091,236,Fall,2015,584,383-T,12:00-13:00
4092,946,Summer,2016,359,345-R,8:00-9:00
4093,296,Spring,2020,274,302-M,12:00-13:00
4094,72,Summer,2019,602,495-J,15:00-16:00
4095,464,Winter,2016,893,492-L,15:00-16:00
4096,93,Spring,2018,650,304-N,16:00-17:00
4097,747,Fall,2015,4,227-O,8:00-9:00
4098,371,Fall,2024,522,487-O,13:00-14:00
4099,214,Fall,2021,544,147-X,16:00-17:00
4100,575,Spring,2017,632,203-K,17:00-18:00
4101,330,Winter,2020,380,139-M,11:00-12:00
4102,927,Fall,2016,861,217-U,8:00-9:00
4103,633,Spring,2017,226,334-O,14:00-15:00
4104,251,Summer,2017,373,233-G,12:00-13:00
4105,584,Summer,2024,262,488-Y,14:00-15:00
4106,445,Summer,2020,999,145-S,10:00-11:00
4107,83,Spring,2023,324,255-W,8:00-9:00
4108,965,Summer,2020,73,488-J,12:00-13:00
4109,143,Summer,2016,751,356-J,12:00-13:00
4110,606,Summer,2019,955,385-E,8:00-9:00
4111,906,Summer,2024,222,470-K,12:00-13:00
4112,40,Winter,2023,354,258-Z,16:00-17:00
4113,139,Spring,2023,949,346-D,8:00-9:00
4114,644,Summer,2023,112,370-K,14:00-15:00
4115,176,Winter,2020,307,353-K,13:00-14:00
4116,46,Spring,2025,758,175-U,11:00-12:00
4117,924,Summer,2015,825,277-G,10:00-11:00
4118,28,Spring,2016,361,285-A,13:00-14:00
4119,698,Fall,2024,887,474-D,10:00-11:00
4120,833,Summer,2015,542,348-K,14:00-15:00
4121,68,Summer,2021,443,213-D,16:00-17:00
4122,524,Winter,2018,367,396-B,12:00-13:00
4123,410,Fall,2017,792,123-F,16:00-17:00
4124,745,Spring,2015,273,282-V,16:00-17:00
4125,179,Spring,2017,936,466-K,10:00-11:00
4126,876,Summer,2024,475,242-M,11:00-12:00
4127,371,Spring,2020,324,413-J,9:00-10:00
4128,628,Fall,2023,238,242-V,10:00-11:00
4129,898,Spring,2015,663,134-T,17:00-18:00
4130,261,Summer,2021,498,485-S,10:00-11:00
4131,900,Winter,2017,828,202-Y,8:00-9:00
4132,95,Summer,2021,137,425-Y,11:00-12:00
4133,694,Spring,2018,730,270-J,11:00-12:00
4134,860,Spring,2018,388,463-Q,15:00-16:00
4135,926,Spring,2021,756,222-J,8:00-9:00
4136,152,Summer,2020,954,292-M,9:00-10:00
4137,39,Spring,2020,304,360-A,11:00-12:00
4138,808,Fall,2022,635,250-K,13:00-14:00
4139,580,Summer,2023,922,405-H,8:00-9:00
4140,271,Fall,2017,702,206-N,10:00-11:00
4141,976,Fall,2022,723,301-M,12:00-13:00
4142,580,Winter,2024,681,205-E,9:00-10:00
4143,1,Spring,2022,664,310-A,9:00-10:00
4144,339,Summer,2016,691,178-B,16:00-17:00
4145,901,Spring,2015,27,312-V,11:00-12:00
4146,640,Summer,2016,179,310-U,17:00-18:00
4147,993,Summer,2023,241,224-Q,12:00-13:00
4148,754,Summer,2021,155,477-F,14:00-15:00
4149,10,Summer,2017,803,409-R,10:00-11:00
4150,232,Summer,2018,927,110-C,12:00-13:00
4151,172,Fall,2023,324,182-S,12:00-13:00
4152,773,Winter,2017,784,143-N,17:00-18:00
4153,513,Summer,2019,206,150-M,12:00-13:00
4154,214,Spring,2019,48,402-L,14:00-15:00
4155,975,Spring,2023,442,179-T,11:00-12:00
4156,492,Winter,2017,326,239-D,17:00-18:00
4157,465,Winter,2024,797,473-L,17:00-18:00
4158,194,Summer,2017,254,365-G,17:00-18:00
4159,610,Summer,2024,452,415-W,17:00-18:00
4160,602,Winter,2017,591,355-B,17:00-18:00
4161,171,Summer,2018,163,473-U,10:00-11:00
4162,391,Summer,2016,368,469-P,13:00-14:00
4163,904,Winter,2015,460,225-H,14:00-15:00
4164,506,Fall,2019,103,404-A,16:00-17:00
4165,940,Fall,2021,243,115-B,8:00-9:00
4166,663,Fall,2024,837,229-N,11:00-12:00
4167,642,Spring,2019,886,135-S,15:00-16:00
4168,715,Fall,2016,471,419-H,17:00-18:00
4169,146,Fall,2022,548,171-X,17:00-18:00
4170,448,Winter,2018,158,297-E,9:00-10:00
4171,522,Summer,2019,361,170-R,13:00-14:00
4172,710,Winter,2015,623,111-O,9:00-10:00
4173,658,Winter,2024,6,381-D,17:00-18:00
4174,679,Spring,2024,686,271-F,8:00-9:00
4175,418,Summer,2025,294,459-Z,12:00-13:00
4176,308,Winter,2017,981,474-S,12:00-13:00
4177,61,Spring,2016,690,436-N,12:00-13:00
4178,336,Spring,2020,617,154-X,10:00-11:00
4179,799,Fall,2018,187,122-S,16:00-17:00
4180,164,Fall,2021,451,479-D,11:00-12:00
4181,473,Summer,2018,871,305-X,16:00-17:00
4182,590,Winter,2022,206,269-D,13:00-14:00
4183,955,Fall,2017,331,191-J,9:00-10:00
4184,593,Summer,2022,415,105-T,13:00-14:00
4185,490,Winter,2020,842,240-G,17:00-18:00
4186,866,Summer,2016,448,444-T,11:00-12:00
4187,655,Winter,2020,653,387-I,8:00-9:00
4188,791,Winter,2023,219,410-J,9:00-10:00
4189,194,Winter,2024,495,336-C,13:00-14:00
4190,222,Spring,2017,696,458-N,14:00-15:00
4191,70,Summer,2021,612,289-M,14:00-15:00
4192,384,Summer,2016,482,325-O,12:00-13:00
4193,705,Spring,2019,976,263-U,13:00-14:00
4194,307,Fall,2024,110,310-N,10:00-11:00
4195,161,Winter,2022,54,194-K,13:00-14:00
4196,775,Fall,2015,906,252-Y,11:00-12:00
4197,380,Spring,2025,334,465-I,12:00-13:00
4198,137,Fall,2017,311,152-S,12:00-13:00
4199,795,Winter,2025,473,292-V,14:00-15:00
4200,519,Winter,2020,209,118-C,15:00-16:00
4201,211,Fall,2020,139,419-T,12:00-13:00
4202,308,Winter,2018,596,186-M,16:00-17:00
4203,606,Spring,2024,128,154-L,16:00-17:00
4204,585,Winter,2016,919,328-Y,15:00-16:00
4205,376,Spring,2019,420,182-A,14:00-15:00
4206,486,Spring,2017,853,492-M,11:00-12:00
4207,552,Fall,2020,763,416-P,8:00-9:00
4208,743,Winter,2019,141,364-I,10:00-11:00
4209,588,Summer,2016,696,286-G,10:00-11:00
4210,18,Fall,2020,231,251-J,17:00-18:00
4211,767,Fall,2018,150,349-N,13:00-14:00
4212,117,Spring,2024,201,339-I,16:00-17:00
4213,624,Winter,2016,478,377-L,13:00-14:00
4214,931,Spring,2017,366,320-Z,17:00-18:00
4215,174,Spring,2015,377,314-N,14:00-15:00
4216,880,Fall,2024,900,365-U,9:00-10:00
4217,752,Spring,2024,770,446-Y,10:00-11:00
4218,932,Spring,2023,718,400-E,8:00-9:00
4219,802,Winter,2021,557,139-R,17:00-18:00
4220,3,Fall,2024,511,109-S,9:00-10:00
4221,980,Spring,2020,577,195-E,9:00-10:00
4222,443,Fall,2016,968,150-I,13:00-14:00
4223,390,Summer,2022,889,208-L,8:00-9:00
4224,649,Spring,2016,483,233-D,11:00-12:00
4225,856,Winter,2023,858,292-P,9:00-10:00
4226,597,Fall,2016,545,447-I,17:00-18:00
4227,233,Spring,2019,301,343-C,14:00-15:00
4228,839,Winter,2023,790,361-E,14:00-15:00
4229,118,Summer,2024,71,195-D,9:00-10:00
4230,799,Summer,2015,886,328-C,10:00-11:00
4231,85,Summer,2025,745,482-H,13:00-14:00
4232,751,Spring,2017,99,166-S,12:00-13:00
4233,459,Fall,2018,860,462-S,12:00-13:00
4234,619,Spring,2015,730,475-W,8:00-9:00
4235,600,Summer,2025,737,131-R,13:00-14:00
4236,714,Winter,2023,205,104-P,16:00-17:00
4237,411,Fall,2022,325,440-V,12:00-13:00
4238,908,Winter,2025,145,240-O,8:00-9:00
4239,519,Spring,2019,522,277-L,14:00-15:00
4240,967,Winter,2023,818,378-K,10:00-11:00
4241,784,Fall,2025,55,327-Y,10:00-11:00
4242,204,Fall,2025,756,233-Y,8:00-9:00
4243,536,Summer,2025,646,141-J,10:00-11:00
4244,167,Fall,2024,830,395-T,16:00-17:00
4245,424,Spring,2016,57,141-N,8:00-9:00
4246,498,Spring,2015,876,168-T,11:00-12:00
4247,846,Summer,2025,562,198-L,9:00-10:00
4248,810,Spring,2022,351,239-J,15:00-16:00
4249,281,Spring,2019,905,427-B,8:00-9:00
4250,532,Summer,2018,469,310-B,13:00-14:00
4251,561,Fall,2022,258,120-J,15:00-16:00
4252,421,Spring,2021,376,227-X,14:00-15:00
4253,629,Spring,2022,788,357-I,11:00-12:00
4254,705,Summer,2015,336,249-K,13:00-14:00
4255,340,Spring,2015,843,485-M,17:00-18:00
4256,672,Winter,2019,178,304-H,11:00-12:00
4257,740,Spring,2025,501,175-N,12:00-13:00
4258,518,Fall,2020,503,453-Q,12:00-13:00
4259,188,Summer,2016,37,357-L,8:00-9:00
4260,322,Fall,2023,459,483-U,11:00-12:00
4261,19,Summer,2020,465,370-C,10:00-11:00
4262,850,Fall,2015,131,154-A,17:00-18:00
4263,184,Fall,2020,879,236-Q,13:00-14:00
4264,600,Summer,2024,967,118-B,8:00-9:00
4265,413,Spring,2020,770,166-P,8:00-9:00
4266,473,Spring,2016,38,327-R,13:00-14:00
4267,725,Winter,2024,103,273-U,17:00-18:00
4268,171,Spring,2015,76,251-K,12:00-13:00
4269,908,Spring,2021,412,359-S,8:00-9:00
4270,758,Winter,2016,319,421-H,12:00-13:00
4271,187,Fall,2015,41,114-Z,15:00-16:00
4272,975,Spring,2025,843,208-I,8:00-9:00
4273,335,Summer,2022,438,458-L,17:00-18:00
4274,468,Summer,2023,330,227-B,14:00-15:00
4275,294,Fall,2015,550,413-S,16:00-17:00
4276,96,Summer,2020,621,450-R,17:00-18:00
4277,160,Winter,2023,263,435-W,14:00-15:00
4278,25,Winter,2016,643,442-K,12:00-13:00
4279,893,Summer,2023,685,374-V,8:00-9:00
4280,353,Fall,2022,565,143-G,12:00-13:00
4281,387,Winter,2019,461,314-V,12:00-13:00
4282,559,Winter,2020,56,245-S,11:00-12:00
4283,936,Summer,2021,433,475-Z,16:00-17:00
4284,431,Summer,2024,595,186-Y,10:00-11:00
4285,718,Spring,2021,443,230-H,10:00-11:00
4286,995,Fall,2025,208,285-P,10:00-11:00
4287,188,Summer,2015,1,470-B,12:00-13:00
4288,161,Fall,2025,616,109-A,14:00-15:00
4289,868,Summer,2022,370,479-P,15:00-16:00
4290,146,Fall,2018,514,384-U,8:00-9:00
4291,618,Spring,2022,669,105-H,15:00-16:00
4292,954,Winter,2019,200,401-W,12:00-13:00
4293,886,Summer,2018,962,271-J,11:00-12:00
4294,80,Fall,2022,360,414-Q,11:00-12:00
4295,860,Fall,2024,728,436-A,13:00-14:00
4296,48,Winter,2022,637,446-Z,13:00-14:00
4297,24,Summer,2021,994,475-Y,17:00-18:00
4298,358,Fall,2019,902,343-I,12:00-13:00
4299,163,Fall,2015,448,250-U,11:00-12:00
4300,880,Fall,2020,906,264-S,17:00-18:00
4301,799,Winter,2022,445,220-G,16:00-17:00
4302,154,Winter,2019,272,400-F,16:00-17:00
4303,787,Summer,2021,345,111-G,10:00-11:00
4304,317,Spring,2020,766,446-O,16:00-17:00
4305,724,Fall,2016,338,357-G,13:00-14:00
4306,651,Summer,2025,656,333-Q,10:00-11:00
4307,983,Winter,2017,333,444-H,9:00-10:00
4308,305,Winter,2016,775,251-B,8:00-9:00
4309,321,Fall,2015,455,252-U,13:00-14:00
4310,507,Fall,2020,343,400-W,13:00-14:00
4311,864,Winter,2021,390,241-R,8:00-9:00
4312,208,Summer,2022,954,128-M,16:00-17:00
4313,89,Spring,2020,88,246-V,12:00-13:00
4314,355,Spring,2021,345,232-E,15:00-16:00
4315,346,Summer,2016,129,294-M,15:00-16:00
4316,484,Summer,2025,974,358-C,13:00-14:00
4317,626,Fall,2023,971,478-N,12:00-13:00
4318,9,Fall,2018,589,307-P,12:00-13:00
4319,210,Summer,2024,923,355-X,15:00-16:00
4320,465,Winter,2015,491,499-Z,8:00-9:00
4321,104,Fall,2021,35,133-E,14:00-15:00
4322,882,Winter,2022,657,421-R,14:00-15:00
4323,844,Spring,2018,881,147-C,8:00-9:00
4324,17,Fall,2015,904,121-P,13:00-14:00
4325,707,Winter,2016,820,395-J,15:00-16:00
4326,704,Fall,2018,865,270-P,11:00-12:00
4327,456,Fall,2016,261,393-B,12:00-13:00
4328,93,Spring,2021,901,313-Q,12:00-13:00
4329,718,Summer,2022,312,440-B,16:00-17:00
4330,794,Spring,2022,209,453-M,15:00-16:00
4331,708,Summer,2021,799,235-D,17:00-18:00
4332,74,Winter,2015,937,429-Q,12:00-13:00
4333,168,Spring,2015,951,146-K,17:00-18:00
4334,239,Spring,2015,743,452-K,16:00-17:00
4335,378,Spring,2021,267,303-N,14:00-15:00
4336,58,Spring,2017,599,139-J,9:00-10:00
4337,800,Winter,2016,664,351-H,8:00-9:00
4338,899,Summer,2020,245,439-A,10:00-11:00
4339,427,Winter,2019,713,136-I,15:00-16:00
4340,861,Summer,2019,937,345-L,15:00-16:00
4341,463,Winter,2019,556,156-U,8:00-9:00
4342,480,Summer,2021,537,236-D,11:00-12:00
4343,50,Winter,2019,891,391-A,10:00-11:00
4344,745,Spring,2022,666,203-I,10:00-11:00
4345,507,Fall,2022,128,127-H,11:00-12:00
4346,759,Summer,2017,160,229-Q,12:00-13:00
4347,885,Summer,2022,893,151-J,10:00-11:00
4348,124,Spring,2020,346,367-D,9:00-10:00
4349,310,Summer,2018,51,195-R,8:00-9:00
4350,617,Summer,2021,724,391-Z,15:00-16:00
4351,483,Winter,2017,893,428-Y,13:00-14:00
4352,890,Winter,2015,74,302-P,11:00-12:00
4353,884,Spring,2022,846,166-X,14:00-15:00
4354,964,Fall,2023,732,498-B,12:00-13:00
4355,128,Winter,2017,107,266-C,15:00-16:00
4356,784,Winter,2020,34,189-T,15:00-16:00
4357,87,Winter,2016,445,119-L,11:00-12:00
4358,965,Summer,2015,480,449-I,12:00-13:00
4359,869,Spring,2015,123,467-I,15:00-16:00
4360,449,Summer,2019,696,161-B,13:00-14:00
4361,515,Winter,2016,199,343-P,8:00-9:00
4362,929,Winter,2021,995,317-M,10:00-11:00
4363,824,Winter,2015,845,434-J,8:00-9:00
4364,505,Summer,2021,177,212-U,8:00-9:00
4365,357,Fall,2017,689,259-Z,17:00-18:00
4366,493,Spring,2021,13,471-Z,16:00-17:00
4367,453,Fall,2017,168,250-W,8:00-9:00
4368,841,Fall,2020,727,295-Q,8:00-9:00
4369,1000,Summer,2016,290,109-S,15:00-16:00
4370,197,Winter,2022,797,347-V,13:00-14:00
4371,521,Summer,2019,700,267-N,11:00-12:00
4372,53,Fall,2023,752,113-B,8:00-9:00
4373,691,Spring,2023,963,351-M,15:00-16:00
4374,445,Fall,2023,160,206-D,11:00-12:00
4375,987,Fall,2019,317,119-L,13:00-14:00
4376,997,Spring,2018,414,417-W,11:00-12:00
4377,316,Winter,2018,187,327-V,14:00-15:00
4378,352,Summer,2017,598,256-V,12:00-13:00
4379,799,Spring,2015,828,259-M,8:00-9:00
4380,826,Spring,2018,947,195-R,8:00-9:00
