course_id,dept_id,name,credits,description
4495,1914,Software Engineering,3,This is the Software Engineering course offered by department 1914.
4496,3654,Artificial Intelligence,1,This is the Artificial Intelligence course offered by department 3654.
4497,4391,Software Engineering,1,This is the Software Engineering course offered by department 4391.
4498,1361,Algorithms,3,This is the Algorithms course offered by department 1361.
4499,4122,Cyber Security,3,This is the Cyber Security course offered by department 4122.
4500,3205,Macroeconomics,4,This is the Macroeconomics course offered by department 3205.
4501,4665,Digital Marketing,4,This is the Digital Marketing course offered by department 4665.
4502,4452,Artificial Intelligence,5,This is the Artificial Intelligence course offered by department 4452.
4503,4037,Physical Chemistry,2,This is the Physical Chemistry course offered by department 4037.
4504,2985,Artificial Intelligence,3,This is the Artificial Intelligence course offered by department 2985.
4505,2838,Introduction to Programming,3,This is the Introduction to Programming course offered by department 2838.
4506,3072,Software Engineering,1,This is the Software Engineering course offered by department 3072.
4507,1465,Physical Chemistry,1,This is the Physical Chemistry course offered by department 1465.
4508,4150,English Literature,1,This is the English Literature course offered by department 4150.
4509,4770,Cyber Security,1,This is the Cyber Security course offered by department 4770.
4510,2132,Physical Chemistry,4,This is the Physical Chemistry course offered by department 2132.
4511,2813,Algorithms,2,This is the Algorithms course offered by department 2813.
4512,1766,Machine Learning,4,This is the Machine Learning course offered by department 1766.
4513,2100,Computer Networks,1,This is the Computer Networks course offered by department 2100.
4514,1119,Computer Networks,2,This is the Computer Networks course offered by department 1119.
4515,48,Microeconomics,2,This is the Microeconomics course offered by department 48.
4516,1113,Database Systems,1,This is the Database Systems course offered by department 1113.
4517,3387,Cyber Security,4,This is the Cyber Security course offered by department 3387.
4518,191,Microeconomics,4,This is the Microeconomics course offered by department 191.
4519,1422,English Literature,3,This is the English Literature course offered by department 1422.
4520,3244,Artificial Intelligence,4,This is the Artificial Intelligence course offered by department 3244.
4521,3646,Software Engineering,1,This is the Software Engineering course offered by department 3646.
4522,4803,Macroeconomics,4,This is the Macroeconomics course offered by department 4803.
4523,3080,Database Systems,3,This is the Database Systems course offered by department 3080.
4524,1316,Computer Networks,3,This is the Computer Networks course offered by department 1316.
4525,1110,Microeconomics,4,This is the Microeconomics course offered by department 1110.
4526,3167,Data Structures,5,This is the Data Structures course offered by department 3167.
4527,2329,Introduction to Programming,1,This is the Introduction to Programming course offered by department 2329.
4528,2677,English Literature,3,This is the English Literature course offered by department 2677.
4529,661,Cyber Security,5,This is the Cyber Security course offered by department 661.
4530,468,Linear Algebra,4,This is the Linear Algebra course offered by department 468.
4531,3064,Cyber Security,2,This is the Cyber Security course offered by department 3064.
4532,1337,Organic Chemistry,3,This is the Organic Chemistry course offered by department 1337.
4533,3642,Microeconomics,1,This is the Microeconomics course offered by department 3642.
4534,3997,Machine Learning,5,This is the Machine Learning course offered by department 3997.
4535,3782,Machine Learning,5,This is the Machine Learning course offered by department 3782.
4536,1591,World History,5,This is the World History course offered by department 1591.
4537,3308,Introduction to Programming,5,This is the Introduction to Programming course offered by department 3308.
4538,1484,Computer Networks,5,This is the Computer Networks course offered by department 1484.
4539,3030,Calculus,2,This is the Calculus course offered by department 3030.
4540,3771,Algorithms,4,This is the Algorithms course offered by department 3771.
4541,4724,Software Engineering,5,This is the Software Engineering course offered by department 4724.
4542,4159,Microeconomics,1,This is the Microeconomics course offered by department 4159.
4543,4460,Cyber Security,1,This is the Cyber Security course offered by department 4460.
4544,3289,World History,1,This is the World History course offered by department 3289.
4545,809,Data Structures,3,This is the Data Structures course offered by department 809.
4546,2694,Artificial Intelligence,2,This is the Artificial Intelligence course offered by department 2694.
4547,3332,Database Systems,5,This is the Database Systems course offered by department 3332.
4548,4955,Software Engineering,4,This is the Software Engineering course offered by department 4955.
4549,1443,Data Structures,3,This is the Data Structures course offered by department 1443.
4550,1468,Introduction to Programming,5,This is the Introduction to Programming course offered by department 1468.
4551,1639,Financial Accounting,4,This is the Financial Accounting course offered by department 1639.
4552,3034,Cyber Security,3,This is the Cyber Security course offered by department 3034.
4553,939,Introduction to Programming,4,This is the Introduction to Programming course offered by department 939.
4554,550,Calculus,1,This is the Calculus course offered by department 550.
4555,2641,Operating Systems,2,This is the Operating Systems course offered by department 2641.
4556,1161,Software Engineering,1,This is the Software Engineering course offered by department 1161.
4557,2551,Organic Chemistry,1,This is the Organic Chemistry course offered by department 2551.
4558,4682,Machine Learning,1,This is the Machine Learning course offered by department 4682.
4559,490,Macroeconomics,1,This is the Macroeconomics course offered by department 490.
4560,1742,Operating Systems,4,This is the Operating Systems course offered by department 1742.
4561,2339,Operating Systems,1,This is the Operating Systems course offered by department 2339.
4562,2385,Cyber Security,3,This is the Cyber Security course offered by department 2385.
4563,3234,Computer Networks,1,This is the Computer Networks course offered by department 3234.
4564,965,Artificial Intelligence,3,This is the Artificial Intelligence course offered by department 965.
4565,4601,Software Engineering,2,This is the Software Engineering course offered by department 4601.
4566,3356,Physical Chemistry,1,This is the Physical Chemistry course offered by department 3356.
4567,4788,Software Engineering,3,This is the Software Engineering course offered by department 4788.
4568,959,Algorithms,2,This is the Algorithms course offered by department 959.
4569,4588,World History,1,This is the World History course offered by department 4588.
4570,3669,Database Systems,2,This is the Database Systems course offered by department 3669.
4571,1722,Software Engineering,5,This is the Software Engineering course offered by department 1722.
4572,1284,Artificial Intelligence,3,This is the Artificial Intelligence course offered by department 1284.
4573,3353,Software Engineering,1,This is the Software Engineering course offered by department 3353.
4574,3697,World History,1,This is the World History course offered by department 3697.
4575,4181,Cyber Security,1,This is the Cyber Security course offered by department 4181.
4576,1976,English Literature,4,This is the English Literature course offered by department 1976.
4577,136,English Literature,5,This is the English Literature course offered by department 136.
4578,2242,Database Systems,2,This is the Database Systems course offered by department 2242.
4579,775,Microeconomics,1,This is the Microeconomics course offered by department 775.
4580,2141,Physical Chemistry,2,This is the Physical Chemistry course offered by department 2141.
4581,1541,Microeconomics,1,This is the Microeconomics course offered by department 1541.
4582,2210,Algorithms,4,This is the Algorithms course offered by department 2210.
4583,4299,English Literature,4,This is the English Literature course offered by department 4299.
4584,3220,Database Systems,1,This is the Database Systems course offered by department 3220.
4585,4269,Macroeconomics,1,This is the Macroeconomics course offered by department 4269.
4586,3202,Microeconomics,1,This is the Microeconomics course offered by department 3202.
4587,1947,Digital Marketing,3,This is the Digital Marketing course offered by department 1947.
4588,688,Financial Accounting,4,This is the Financial Accounting course offered by department 688.
4589,4931,World History,4,This is the World History course offered by department 4931.
4590,4138,Introduction to Programming,4,This is the Introduction to Programming course offered by department 4138.
4591,3845,Database Systems,1,This is the Database Systems course offered by department 3845.
4592,566,Software Engineering,2,This is the Software Engineering course offered by department 566.
4593,1631,Data Structures,2,This is the Data Structures course offered by department 1631.
4594,4680,Algorithms,2,This is the Algorithms course offered by department 4680.
4595,512,Database Systems,3,This is the Database Systems course offered by department 512.
4596,3744,Data Structures,2,This is the Data Structures course offered by department 3744.
4597,1474,Linear Algebra,3,This is the Linear Algebra course offered by department 1474.
4598,1332,Operating Systems,3,This is the Operating Systems course offered by department 1332.
4599,1489,Linear Algebra,5,This is the Linear Algebra course offered by department 1489.
4600,1221,Calculus,2,This is the Calculus course offered by department 1221.
4601,3171,Artificial Intelligence,1,This is the Artificial Intelligence course offered by department 3171.
4602,3228,Introduction to Programming,2,This is the Introduction to Programming course offered by department 3228.
4603,659,Calculus,4,This is the Calculus course offered by department 659.
4604,2694,Organic Chemistry,5,This is the Organic Chemistry course offered by department 2694.
4605,4561,Digital Marketing,2,This is the Digital Marketing course offered by department 4561.
4606,3774,Data Structures,5,This is the Data Structures course offered by department 3774.
4607,2947,Digital Marketing,5,This is the Digital Marketing course offered by department 2947.
4608,2213,Macroeconomics,5,This is the Macroeconomics course offered by department 2213.
4609,4399,Organic Chemistry,3,This is the Organic Chemistry course offered by department 4399.
4610,3914,Calculus,5,This is the Calculus course offered by department 3914.
4611,205,Linear Algebra,4,This is the Linear Algebra course offered by department 205.
4612,2666,Calculus,2,This is the Calculus course offered by department 2666.
4613,2963,Calculus,5,This is the Calculus course offered by department 2963.
4614,4498,Macroeconomics,2,This is the Macroeconomics course offered by department 4498.
4615,2969,Cyber Security,3,This is the Cyber Security course offered by department 2969.
4616,4653,Physical Chemistry,3,This is the Physical Chemistry course offered by department 4653.
4617,4022,Financial Accounting,3,This is the Financial Accounting course offered by department 4022.
4618,2468,Machine Learning,3,This is the Machine Learning course offered by department 2468.
4619,1705,Calculus,3,This is the Calculus course offered by department 1705.
4620,1697,Operating Systems,3,This is the Operating Systems course offered by department 1697.
4621,1845,Artificial Intelligence,5,This is the Artificial Intelligence course offered by department 1845.
4622,1510,Linear Algebra,1,This is the Linear Algebra course offered by department 1510.
4623,2300,Calculus,5,This is the Calculus course offered by department 2300.
4624,1463,Macroeconomics,2,This is the Macroeconomics course offered by department 1463.
4625,3091,Financial Accounting,4,This is the Financial Accounting course offered by department 3091.
4626,2580,English Literature,3,This is the English Literature course offered by department 2580.
4627,1715,Financial Accounting,3,This is the Financial Accounting course offered by department 1715.
4628,3373,Database Systems,4,This is the Database Systems course offered by department 3373.
4629,716,Calculus,1,This is the Calculus course offered by department 716.
4630,2517,Algorithms,2,This is the Algorithms course offered by department 2517.
4631,2776,Financial Accounting,4,This is the Financial Accounting course offered by department 2776.
4632,1188,Algorithms,1,This is the Algorithms course offered by department 1188.
4633,4212,Machine Learning,4,This is the Machine Learning course offered by department 4212.
4634,3991,English Literature,3,This is the English Literature course offered by department 3991.
4635,1044,Calculus,4,This is the Calculus course offered by department 1044.
4636,3579,Microeconomics,2,This is the Microeconomics course offered by department 3579.
4637,663,Financial Accounting,3,This is the Financial Accounting course offered by department 663.
4638,1332,Artificial Intelligence,4,This is the Artificial Intelligence course offered by department 1332.
4639,1346,Digital Marketing,2,This is the Digital Marketing course offered by department 1346.
4640,3696,Software Engineering,2,This is the Software Engineering course offered by department 3696.
4641,509,Microeconomics,3,This is the Microeconomics course offered by department 509.
4642,4707,Machine Learning,2,This is the Machine Learning course offered by department 4707.
4643,1100,Cyber Security,4,This is the Cyber Security course offered by department 1100.
4644,3873,Macroeconomics,3,This is the Macroeconomics course offered by department 3873.
4645,253,Microeconomics,4,This is the Microeconomics course offered by department 253.
4646,3152,Financial Accounting,3,This is the Financial Accounting course offered by department 3152.
4647,4715,Physical Chemistry,5,This is the Physical Chemistry course offered by department 4715.
4648,3109,Digital Marketing,4,This is the Digital Marketing course offered by department 3109.
4649,126,Macroeconomics,4,This is the Macroeconomics course offered by department 126.
4650,3268,Calculus,3,This is the Calculus course offered by department 3268.
4651,2292,Artificial Intelligence,1,This is the Artificial Intelligence course offered by department 2292.
4652,205,Digital Marketing,3,This is the Digital Marketing course offered by department 205.
4653,3655,Algorithms,3,This is the Algorithms course offered by department 3655.
4654,2593,Digital Marketing,3,This is the Digital Marketing course offered by department 2593.
4655,1806,Computer Networks,3,This is the Computer Networks course offered by department 1806.
4656,3043,English Literature,5,This is the English Literature course offered by department 3043.
4657,4326,Data Structures,3,This is the Data Structures course offered by department 4326.
4658,4361,Artificial Intelligence,5,This is the Artificial Intelligence course offered by department 4361.
4659,4307,Machine Learning,4,This is the Machine Learning course offered by department 4307.
4660,3203,Data Structures,1,This is the Data Structures course offered by department 3203.
4661,1308,Microeconomics,3,This is the Microeconomics course offered by department 1308.
4662,50,Machine Learning,4,This is the Machine Learning course offered by department 50.
4663,1323,World History,4,This is the World History course offered by department 1323.
4664,3152,Organic Chemistry,3,This is the Organic Chemistry course offered by department 3152.
4665,2281,Physical Chemistry,1,This is the Physical Chemistry course offered by department 2281.
4666,4638,Operating Systems,1,This is the Operating Systems course offered by department 4638.
4667,3903,Artificial Intelligence,4,This is the Artificial Intelligence course offered by department 3903.
4668,4088,Digital Marketing,4,This is the Digital Marketing course offered by department 4088.
4669,2387,World History,3,This is the World History course offered by department 2387.
4670,4708,Microeconomics,5,This is the Microeconomics course offered by department 4708.
4671,3607,Software Engineering,1,This is the Software Engineering course offered by department 3607.
4672,4803,Calculus,5,This is the Calculus course offered by department 4803.
4673,370,Cyber Security,1,This is the Cyber Security course offered by department 370.
4674,1976,Calculus,2,This is the Calculus course offered by department 1976.
4675,2745,Algorithms,3,This is the Algorithms course offered by department 2745.
4676,1574,Data Structures,2,This is the Data Structures course offered by department 1574.
4677,4136,Data Structures,1,This is the Data Structures course offered by department 4136.
4678,2546,Physical Chemistry,1,This is the Physical Chemistry course offered by department 2546.
4679,2906,Digital Marketing,4,This is the Digital Marketing course offered by department 2906.
4680,1216,Database Systems,3,This is the Database Systems course offered by department 1216.
4681,4858,English Literature,4,This is the English Literature course offered by department 4858.
4682,1217,Macroeconomics,2,This is the Macroeconomics course offered by department 1217.
4683,2214,Calculus,1,This is the Calculus course offered by department 2214.
4684,45,English Literature,2,This is the English Literature course offered by department 45.
4685,1277,Artificial Intelligence,5,This is the Artificial Intelligence course offered by department 1277.
4686,3188,Macroeconomics,4,This is the Macroeconomics course offered by department 3188.
4687,1402,Data Structures,3,This is the Data Structures course offered by department 1402.
4688,3122,Introduction to Programming,2,This is the Introduction to Programming course offered by department 3122.
4689,859,Linear Algebra,2,This is the Linear Algebra course offered by department 859.
4690,3565,Algorithms,4,This is the Algorithms course offered by department 3565.
4691,522,Cyber Security,4,This is the Cyber Security course offered by department 522.
4692,3318,Calculus,4,This is the Calculus course offered by department 3318.
4693,584,Artificial Intelligence,1,This is the Artificial Intelligence course offered by department 584.
4694,3,English Literature,2,This is the English Literature course offered by department 3.
4695,3788,World History,3,This is the World History course offered by department 3788.
4696,2988,Calculus,5,This is the Calculus course offered by department 2988.
4697,1266,Macroeconomics,3,This is the Macroeconomics course offered by department 1266.
4698,3950,Calculus,2,This is the Calculus course offered by department 3950.
4699,837,Data Structures,1,This is the Data Structures course offered by department 837.
4700,4513,Physical Chemistry,3,This is the Physical Chemistry course offered by department 4513.
4701,878,Calculus,1,This is the Calculus course offered by department 878.
4702,4183,Organic Chemistry,1,This is the Organic Chemistry course offered by department 4183.
4703,2380,Financial Accounting,2,This is the Financial Accounting course offered by department 2380.
4704,2238,Linear Algebra,5,This is the Linear Algebra course offered by department 2238.
4705,4703,Physical Chemistry,2,This is the Physical Chemistry course offered by department 4703.
4706,2732,Financial Accounting,3,This is the Financial Accounting course offered by department 2732.
4707,2961,Calculus,3,This is the Calculus course offered by department 2961.
4708,1245,Algorithms,3,This is the Algorithms course offered by department 1245.
4709,4131,Digital Marketing,5,This is the Digital Marketing course offered by department 4131.
4710,1438,Microeconomics,2,This is the Microeconomics course offered by department 1438.
4711,3702,Data Structures,3,This is the Data Structures course offered by department 3702.
4712,2260,Digital Marketing,1,This is the Digital Marketing course offered by department 2260.
4713,3904,World History,2,This is the World History course offered by department 3904.
4714,913,Macroeconomics,4,This is the Macroeconomics course offered by department 913.
4715,228,Microeconomics,3,This is the Microeconomics course offered by department 228.
4716,1443,Linear Algebra,5,This is the Linear Algebra course offered by department 1443.
4717,2749,Software Engineering,3,This is the Software Engineering course offered by department 2749.
4718,1976,Algorithms,4,This is the Algorithms course offered by department 1976.
4719,4282,Financial Accounting,2,This is the Financial Accounting course offered by department 4282.
4720,3234,Data Structures,1,This is the Data Structures course offered by department 3234.
4721,1460,Operating Systems,4,This is the Operating Systems course offered by department 1460.
4722,4345,Machine Learning,1,This is the Machine Learning course offered by department 4345.
4723,1659,Cyber Security,2,This is the Cyber Security course offered by department 1659.
4724,1760,Linear Algebra,2,This is the Linear Algebra course offered by department 1760.
4725,1952,Cyber Security,5,This is the Cyber Security course offered by department 1952.
4726,2655,Microeconomics,5,This is the Microeconomics course offered by department 2655.
4727,3978,Digital Marketing,1,This is the Digital Marketing course offered by department 3978.
4728,3424,Microeconomics,1,This is the Microeconomics course offered by department 3424.
4729,2203,Artificial Intelligence,2,This is the Artificial Intelligence course offered by department 2203.
4730,4469,Computer Networks,2,This is the Computer Networks course offered by department 4469.
4731,4928,Macroeconomics,2,This is the Macroeconomics course offered by department 4928.
4732,4084,Artificial Intelligence,1,This is the Artificial Intelligence course offered by department 4084.
4733,1287,Machine Learning,5,This is the Machine Learning course offered by department 1287.
4734,1367,Microeconomics,4,This is the Microeconomics course offered by department 1367.
4735,4545,Computer Networks,2,This is the Computer Networks course offered by department 4545.
4736,3090,Introduction to Programming,4,This is the Introduction to Programming course offered by department 3090.
4737,171,Machine Learning,3,This is the Machine Learning course offered by department 171.
4738,49,Physical Chemistry,4,This is the Physical Chemistry course offered by department 49.
4739,62,Computer Networks,2,This is the Computer Networks course offered by department 62.
4740,3679,Cyber Security,5,This is the Cyber Security course offered by department 3679.
4741,2257,Artificial Intelligence,1,This is the Artificial Intelligence course offered by department 2257.
4742,1323,Microeconomics,1,This is the Microeconomics course offered by department 1323.
4743,902,Machine Learning,3,This is the Machine Learning course offered by department 902.
4744,4239,Introduction to Programming,4,This is the Introduction to Programming course offered by department 4239.
4745,906,Linear Algebra,2,This is the Linear Algebra course offered by department 906.
4746,4737,Microeconomics,2,This is the Microeconomics course offered by department 4737.
4747,4480,English Literature,3,This is the English Literature course offered by department 4480.
4748,2137,Machine Learning,3,This is the Machine Learning course offered by department 2137.
4749,3470,Physical Chemistry,2,This is the Physical Chemistry course offered by department 3470.
4750,4531,Data Structures,2,This is the Data Structures course offered by department 4531.
4751,2650,Financial Accounting,2,This is the Financial Accounting course offered by department 2650.
4752,2302,English Literature,5,This is the English Literature course offered by department 2302.
4753,4911,Organic Chemistry,5,This is the Organic Chemistry course offered by department 4911.
4754,305,Organic Chemistry,2,This is the Organic Chemistry course offered by department 305.
4755,1933,English Literature,1,This is the English Literature course offered by department 1933.
4756,3980,Computer Networks,3,This is the Computer Networks course offered by department 3980.
4757,111,Calculus,2,This is the Calculus course offered by department 111.
4758,1482,Cyber Security,4,This is the Cyber Security course offered by department 1482.
4759,850,Operating Systems,2,This is the Operating Systems course offered by department 850.
4760,4517,Software Engineering,3,This is the Software Engineering course offered by department 4517.
4761,2339,Physical Chemistry,3,This is the Physical Chemistry course offered by department 2339.
4762,3303,Machine Learning,5,This is the Machine Learning course offered by department 3303.
4763,3236,Data Structures,4,This is the Data Structures course offered by department 3236.
4764,2349,Data Structures,2,This is the Data Structures course offered by department 2349.
4765,2303,Computer Networks,4,This is the Computer Networks course offered by department 2303.
4766,1360,Digital Marketing,5,This is the Digital Marketing course offered by department 1360.
4767,1083,Computer Networks,4,This is the Computer Networks course offered by department 1083.
4768,4528,Organic Chemistry,3,This is the Organic Chemistry course offered by department 4528.
4769,1192,Software Engineering,4,This is the Software Engineering course offered by department 1192.
4770,4801,Algorithms,2,This is the Algorithms course offered by department 4801.
4771,4771,Calculus,1,This is the Calculus course offered by department 4771.
4772,4489,Physical Chemistry,3,This is the Physical Chemistry course offered by department 4489.
4773,809,Calculus,1,This is the Calculus course offered by department 809.
4774,1044,Financial Accounting,4,This is the Financial Accounting course offered by department 1044.
4775,1064,Software Engineering,3,This is the Software Engineering course offered by department 1064.
4776,4271,Organic Chemistry,2,This is the Organic Chemistry course offered by department 4271.
4777,964,Physical Chemistry,3,This is the Physical Chemistry course offered by department 964.
4778,1860,Database Systems,3,This is the Database Systems course offered by department 1860.
4779,925,Cyber Security,3,This is the Cyber Security course offered by department 925.
4780,2690,Artificial Intelligence,2,This is the Artificial Intelligence course offered by department 2690.
4781,122,Digital Marketing,3,This is the Digital Marketing course offered by department 122.
4782,618,Digital Marketing,2,This is the Digital Marketing course offered by department 618.
4783,2886,Machine Learning,1,This is the Machine Learning course offered by department 2886.
4784,1340,Digital Marketing,4,This is the Digital Marketing course offered by department 1340.
4785,1319,Cyber Security,3,This is the Cyber Security course offered by department 1319.
4786,407,Organic Chemistry,4,This is the Organic Chemistry course offered by department 407.
4787,1158,World History,1,This is the World History course offered by department 1158.
4788,667,World History,1,This is the World History course offered by department 667.
4789,3693,English Literature,3,This is the English Literature course offered by department 3693.
4790,4482,Computer Networks,4,This is the Computer Networks course offered by department 4482.
4791,491,Financial Accounting,1,This is the Financial Accounting course offered by department 491.
4792,1915,Linear Algebra,2,This is the Linear Algebra course offered by department 1915.
4793,1210,Data Structures,1,This is the Data Structures course offered by department 1210.
4794,2957,World History,1,This is the World History course offered by department 2957.
4795,3604,Artificial Intelligence,2,This is the Artificial Intelligence course offered by department 3604.
4796,663,English Literature,2,This is the English Literature course offered by department 663.
4797,1463,Cyber Security,5,This is the Cyber Security course offered by department 1463.
4798,4214,Introduction to Programming,4,This is the Introduction to Programming course offered by department 4214.
4799,4380,Physical Chemistry,5,This is the Physical Chemistry course offered by department 4380.
4800,2681,Financial Accounting,5,This is the Financial Accounting course offered by department 2681.
4801,651,Cyber Security,4,This is the Cyber Security course offered by department 651.
4802,528,Database Systems,5,This is the Database Systems course offered by department 528.
4803,3980,Cyber Security,5,This is the Cyber Security course offered by department 3980.
4804,4440,Linear Algebra,5,This is the Linear Algebra course offered by department 4440.
4805,431,Machine Learning,5,This is the Machine Learning course offered by department 431.
4806,3410,Computer Networks,3,This is the Computer Networks course offered by department 3410.
4807,4833,Microeconomics,4,This is the Microeconomics course offered by department 4833.
4808,1526,Calculus,4,This is the Calculus course offered by department 1526.
4809,1788,Machine Learning,3,This is the Machine Learning course offered by department 1788.
4810,1528,World History,4,This is the World History course offered by department 1528.
4811,1598,Data Structures,5,This is the Data Structures course offered by department 1598.
4812,2687,Calculus,5,This is the Calculus course offered by department 2687.
4813,1290,Algorithms,1,This is the Algorithms course offered by department 1290.
4814,3983,Digital Marketing,3,This is the Digital Marketing course offered by department 3983.
4815,2912,Artificial Intelligence,3,This is the Artificial Intelligence course offered by department 2912.
4816,940,Digital Marketing,5,This is the Digital Marketing course offered by department 940.
4817,3328,Software Engineering,2,This is the Software Engineering course offered by department 3328.
4818,506,Database Systems,4,This is the Database Systems course offered by department 506.
4819,1065,Digital Marketing,2,This is the Digital Marketing course offered by department 1065.
4820,2800,Microeconomics,2,This is the Microeconomics course offered by department 2800.
4821,3765,World History,1,This is the World History course offered by department 3765.
4822,3346,Machine Learning,3,This is the Machine Learning course offered by department 3346.
4823,2443,Data Structures,4,This is the Data Structures course offered by department 2443.
4824,2766,Data Structures,2,This is the Data Structures course offered by department 2766.
4825,759,Computer Networks,4,This is the Computer Networks course offered by department 759.
4826,2644,Algorithms,3,This is the Algorithms course offered by department 2644.
4827,1272,Cyber Security,4,This is the Cyber Security course offered by department 1272.
4828,4707,Database Systems,5,This is the Database Systems course offered by department 4707.
4829,2563,Organic Chemistry,2,This is the Organic Chemistry course offered by department 2563.
4830,2983,Macroeconomics,2,This is the Macroeconomics course offered by department 2983.
4831,4735,Linear Algebra,3,This is the Linear Algebra course offered by department 4735.
4832,1260,Operating Systems,1,This is the Operating Systems course offered by department 1260.
4833,2994,Macroeconomics,5,This is the Macroeconomics course offered by department 2994.
4834,1766,Artificial Intelligence,1,This is the Artificial Intelligence course offered by department 1766.
4835,4490,Linear Algebra,2,This is the Linear Algebra course offered by department 4490.
4836,2499,English Literature,4,This is the English Literature course offered by department 2499.
4837,3745,Organic Chemistry,5,This is the Organic Chemistry course offered by department 3745.
4838,1888,Data Structures,4,This is the Data Structures course offered by department 1888.
4839,2020,Data Structures,4,This is the Data Structures course offered by department 2020.
4840,4990,Database Systems,5,This is the Database Systems course offered by department 4990.
4841,4689,Microeconomics,4,This is the Microeconomics course offered by department 4689.
4842,4161,Calculus,1,This is the Calculus course offered by department 4161.
4843,162,Operating Systems,3,This is the Operating Systems course offered by department 162.
4844,4691,Calculus,1,This is the Calculus course offered by department 4691.
4845,106,Machine Learning,5,This is the Machine Learning course offered by department 106.
4846,1408,Microeconomics,5,This is the Microeconomics course offered by department 1408.
4847,2671,Computer Networks,1,This is the Computer Networks course offered by department 2671.
4848,3042,Computer Networks,3,This is the Computer Networks course offered by department 3042.
4849,1346,Machine Learning,4,This is the Machine Learning course offered by department 1346.
4850,1153,Computer Networks,5,This is the Computer Networks course offered by department 1153.
4851,2579,Macroeconomics,4,This is the Macroeconomics course offered by department 2579.
4852,305,Introduction to Programming,3,This is the Introduction to Programming course offered by department 305.
4853,4729,Organic Chemistry,5,This is the Organic Chemistry course offered by department 4729.
4854,176,Database Systems,2,This is the Database Systems course offered by department 176.
4855,2347,Linear Algebra,4,This is the Linear Algebra course offered by department 2347.
4856,2209,Machine Learning,3,This is the Machine Learning course offered by department 2209.
4857,2383,Macroeconomics,4,This is the Macroeconomics course offered by department 2383.
4858,867,English Literature,3,This is the English Literature course offered by department 867.
4859,4782,Physical Chemistry,4,This is the Physical Chemistry course offered by department 4782.
4860,810,Macroeconomics,2,This is the Macroeconomics course offered by department 810.
4861,4143,Calculus,3,This is the Calculus course offered by department 4143.
4862,4572,Algorithms,5,This is the Algorithms course offered by department 4572.
4863,543,English Literature,3,This is the English Literature course offered by department 543.
4864,4681,Microeconomics,3,This is the Microeconomics course offered by department 4681.
4865,3965,Algorithms,1,This is the Algorithms course offered by department 3965.
4866,582,Algorithms,5,This is the Algorithms course offered by department 582.
4867,1241,World History,4,This is the World History course offered by department 1241.
4868,3379,Financial Accounting,2,This is the Financial Accounting course offered by department 3379.
4869,2011,Database Systems,1,This is the Database Systems course offered by department 2011.
4870,1608,Introduction to Programming,1,This is the Introduction to Programming course offered by department 1608.
4871,4107,Macroeconomics,3,This is the Macroeconomics course offered by department 4107.
4872,1485,Linear Algebra,3,This is the Linear Algebra course offered by department 1485.
4873,4402,Calculus,2,This is the Calculus course offered by department 4402.
4874,1507,Calculus,3,This is the Calculus course offered by department 1507.
4875,336,Financial Accounting,2,This is the Financial Accounting course offered by department 336.
4876,2698,English Literature,5,This is the English Literature course offered by department 2698.
4877,3957,Digital Marketing,3,This is the Digital Marketing course offered by department 3957.
4878,3973,Computer Networks,1,This is the Computer Networks course offered by department 3973.
4879,2698,Calculus,4,This is the Calculus course offered by department 2698.
4880,3820,Introduction to Programming,2,This is the Introduction to Programming course offered by department 3820.
4881,67,Database Systems,3,This is the Database Systems course offered by department 67.
4882,2269,Computer Networks,2,This is the Computer Networks course offered by department 2269.
4883,886,Digital Marketing,1,This is the Digital Marketing course offered by department 886.
4884,1610,Digital Marketing,2,This is the Digital Marketing course offered by department 1610.
4885,3802,World History,3,This is the World History course offered by department 3802.
4886,1954,Computer Networks,2,This is the Computer Networks course offered by department 1954.
4887,2384,Introduction to Programming,3,This is the Introduction to Programming course offered by department 2384.
4888,46,Financial Accounting,4,This is the Financial Accounting course offered by department 46.
4889,4186,Introduction to Programming,1,This is the Introduction to Programming course offered by department 4186.
4890,3524,Software Engineering,1,This is the Software Engineering course offered by department 3524.
4891,4239,Machine Learning,5,This is the Machine Learning course offered by department 4239.
4892,2696,Digital Marketing,2,This is the Digital Marketing course offered by department 2696.
4893,1244,Database Systems,2,This is the Database Systems course offered by department 1244.
4894,184,Physical Chemistry,5,This is the Physical Chemistry course offered by department 184.
4895,336,Digital Marketing,4,This is the Digital Marketing course offered by department 336.
4896,1235,Introduction to Programming,3,This is the Introduction to Programming course offered by department 1235.
4897,4768,Financial Accounting,2,This is the Financial Accounting course offered by department 4768.
4898,1261,Financial Accounting,2,This is the Financial Accounting course offered by department 1261.
4899,1273,Financial Accounting,1,This is the Financial Accounting course offered by department 1273.
4900,2833,Computer Networks,4,This is the Computer Networks course offered by department 2833.
4901,3589,Physical Chemistry,1,This is the Physical Chemistry course offered by department 3589.
4902,2773,Calculus,4,This is the Calculus course offered by department 2773.
4903,4930,Microeconomics,4,This is the Microeconomics course offered by department 4930.
4904,971,Computer Networks,3,This is the Computer Networks course offered by department 971.
4905,4342,Algorithms,5,This is the Algorithms course offered by department 4342.
4906,2044,Operating Systems,5,This is the Operating Systems course offered by department 2044.
4907,2733,Macroeconomics,3,This is the Macroeconomics course offered by department 2733.
4908,3196,World History,4,This is the World History course offered by department 3196.
